Comments,objectid,barcode_id,RunId_12SVert,RunId_trnL,DateRun,DateFirstAnalyzed,Reads_12SVert,ESVs_12SVert,Reads_trnL,ESVs_trnL,country,name_of_park,location,location_other,date,year,time,latitude,longitude,habitat_final,habitat,habitat_other,has_it_rained_in_the_past_week,sample_type,species_id,species_id_dna,species_id_dna_common,species_id_other,faecal_age,faecal_age_other,faecal_texture,species_sex,species_age,latrine,swab,swab_barcode_id,collector,notes,kafue_section,znp_written_ID,znp_assumption
,504,S085472,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,14795,1,31115,26,rep.congo,odzala_okoua,park,,2024-07-01 00:00:00,2024,0.45208333333333334,0.750706667,15.26735167,forest,forest,,no,faecal,gorilla_western_lowland,Gorilla gorilla,Western Gorilla,,<24hr,,soft,unknown,adult,no,no,,Sonimba,"Dans le crotte il y a des graines de okongo, obei",,,
,1331,S085473,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,15367,1,42164,33,rep.congo,odzala_okoua,park,,2024-10-07 00:00:00,2024,0.38611111111111113,0.756175,15.25826167,forest,forest,,yes,faecal,duiker_yellow_backed,Cephalophus dorsalis,Bay Duiker,,<24hr,,soft,unknown,adult,no,no,,SONIMBA,,,,
,819,S085478,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,4855,4,50562,45,rep.congo,odzala_okoua,park,,2024-09-12 00:00:00,2024,0.55555555555555558,0.75818,15.27397667,forest,forest,,yes,faecal,leopard,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,adult,no,no,,Gloire BITELOMONO,,,,
,1226,S085483,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,8099,1,32056,78,rep.congo,odzala_okoua,control,,2024-10-06 00:00:00,2024,0.46597222222222223,1.595746667,15.07766833,forest,forest,,yes,faecal,duiker_red,Philantomba monticola,Blue Duiker,,1-2_days,,hard,unknown,unknown,no,no,,koyi levis,,,,
,494,S085490,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,12551,1,45070,34,rep.congo,odzala_okoua,park,,2024-06-29 00:00:00,2024,0.5229166666666667,0.761951667,15.27557167,forest,forest,,yes,faecal,gorilla_western_lowland,Gorilla gorilla,Western Gorilla,,<24hr,,soft,unknown,adult,no,no,,SONIMBA,Groupes IBL,,,
,1033,S085493,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,16752,1,15421,55,rep.congo,odzala_okoua,park,,2024-09-25 00:00:00,2024,0.50694444444444442,0.602667934,14.93501164,bai,"forest,bai",,yes,faecal,duiker_red,Cephalophus silvicultor,Yellow-backed Duiker,,1-2_days,,hard,unknown,unknown,no,no,,YNS,,,,
,1189,S085503,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,8359,2,43376,62,rep.congo,odzala_okoua,park,,2024-10-01 00:00:00,2024,0.69513888888888886,1.42559,15.23072333,forest,forest,,yes,faecal,mongoose,Crossarchus platycephalus,Flat-headed Kusimanse,,<24hr,,soft,unknown,unknown,no,yes,,BOUAKA,,,,
,884,S085508,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,7023,1,20890,45,rep.congo,odzala_okoua,park,,2024-09-13 00:00:00,2024,0.42430555555555555,0.563305,14.93561167,forest,forest,,yes,faecal,duiker_blue,Cephalophus,Unknown Duiker,,1-2_days,,soft,unknown,unknown,yes,no,,ConstantinApekou,,,,
,650,S085509,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,11833,1,33701,64,rep.congo,odzala_okoua,park,,2024-08-26 00:00:00,2024,0.47222222222222221,0.76827,15.271175,forest,forest,,no,faecal,duiker_red,Cephalophus,Unknown Duiker,,<24hr,,soft,unknown,adult,no,no,,Bocka Dieudonné,,,,
,500,S085510,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,12709,1,47121,19,rep.congo,odzala_okoua,park,,2024-07-01 00:00:00,2024,0.44513888888888886,0.750778333,15.26733,forest,forest,,no,faecal,gorilla_western_lowland,Gorilla gorilla,Western Gorilla,,<24hr,,soft,unknown,adult,no,no,,Sonimba,Dans le crotte il y a que les fibre,,,
,971,S085515,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,12230,9,31632,52,rep.congo,odzala_okoua,park,,2024-09-19 00:00:00,2024,0.46319444444444446,0.763786667,15.270575,forest,other,Route Active Imbalanga,yes,faecal,hyaena_spotted,Genetta servalina,Servaline Genet,,1-2_days,,hard,unknown,unknown,no,no,,Ebaye morgan,,,,
,1311,S085556,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,98,4,46076,59,rep.congo,odzala_okoua,park,,2024-10-18 00:00:00,2024,0.43125000000000002,0.81447,15.088425,forest,forest,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,APEKOU,,,,
,1230,S085559,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,10972,7,61504,111,rep.congo,odzala_okoua,control,,2024-10-07 00:00:00,2024,0.48402777777777778,1.581968333,15.099815,forest,forest,,yes,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,soft,unknown,unknown,no,no,,Serges Bidoko,présence des mouches sur la ceotte.,,,
,1218,S085566,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,6206,1,38376,77,rep.congo,odzala_okoua,control,,2024-10-03 00:00:00,2024,0.60277777777777775,1.598068333,15.05859667,forest,forest,,yes,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,soft,unknown,unknown,no,no,,Serge Bidoko,,,,
,1219,S085581,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,5933,1,0,0,rep.congo,odzala_okoua,control,,2024-10-03 00:00:00,2024,0.6069444444444444,1.598126667,15.05858667,forest,forest,,yes,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,soft,unknown,unknown,no,no,,koyi levis,,,,
,1227,S085584,JV308,JV309,2025-02-03 00:00:00,2025-02-03 00:00:00,9738,1,37729,85,rep.congo,odzala_okoua,control,,2024-10-07 00:00:00,2024,0.46805555555555556,1.580638333,15.09969667,forest,forest,,yes,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,soft,unknown,unknown,no,no,,Serges Bidoko,présence des insectes sur la crotte,,,
,1224,S085597,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,149,2,42774,38,rep.congo,odzala_okoua,control,,2024-10-06 00:00:00,2024,0.4236111111111111,1.596055,15.074355,forest,forest,,yes,faecal,duiker_red,Philantomba monticola,Blue Duiker,,1-2_days,,soft,unknown,unknown,no,no,,Serges Bidoko,,,,
,599,S085693,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,8129,1,42214,82,rep.congo,odzala_okoua,control,,2024-08-14 00:00:00,2024,0.41666666666666669,0.560585,14.65716333,forest,forest,,no,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,<24hr,,hard,unknown,unknown,no,no,,AYOMA,,,,
,1273,S085727,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,584,2,51170,67,rep.congo,odzala_okoua,park,,2024-10-16 00:00:00,2024,0.40972222222222221,0.907975,15.17582333,forest,wetlands,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,BOUAKA,,,,
,654,S085760,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,14111,2,41772,94,rep.congo,odzala_okoua,park,,2024-08-17 00:00:00,2024,0.47638888888888886,0.766983333,15.25866333,bai,bai,,no,faecal,duiker_red,Cephalophus,Unknown Duiker,,1-2_days,,hard,unknown,unknown,no,no,,Lebis koyi,,,,
,664,S085805,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,12686,1,46618,86,rep.congo,odzala_okoua,park,,2024-08-23 00:00:00,2024,0.49236111111111114,0.904178333,15.17169833,forest,forest,,no,faecal,duiker_red,Cephalophus,Unknown Duiker,,1-2_days,,hard,unknown,unknown,no,no,,Constant Oyourabeka,,,,
,666,S085810,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,14702,1,47946,77,rep.congo,odzala_okoua,park,,2024-08-23 00:00:00,2024,0.56944444444444442,0.90654,15.17615333,bai,bai,,no,faecal,buffalo_forest,Syncerus caffer nanus,African Forest Buffalo,,1-2_days,,soft,unknown,unknown,no,no,,Levis koyi,,,,
,707,S085818,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,11403,1,42630,58,rep.congo,odzala_okoua,park,,2024-08-26 00:00:00,2024,0.37152777777777779,1.337126667,15.252005,bai,bai,,no,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,<24hr,,soft,unknown,unknown,no,no,,GOUOM,,,,
,718,S085847,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,7214,1,34891,58,rep.congo,odzala_okoua,park,,2024-08-26 00:00:00,2024,0.40902777777777777,1.335145,15.253395,bai,bai,,no,faecal,buffalo_forest,Syncerus caffer nanus,African Forest Buffalo,,<24hr,,soft,unknown,unknown,no,no,,GOUOM,,,,
,555,S085865,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,8870,1,34430,48,rep.congo,odzala_okoua,park,,2024-07-22 00:00:00,2024,0.68888888888888888,0.205736111,14.892425,forest,forest,,no,faecal,buffalo_forest,Syncerus caffer nanus,African Forest Buffalo,,<24hr,,soft,unknown,unknown,no,no,,GOUOM,,,,
,708,S085887,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,11023,1,41329,84,rep.congo,odzala_okoua,park,,2024-08-26 00:00:00,2024,0.37569444444444444,1.336465,15.25197667,bai,bai,,no,faecal,buffalo_forest,Syncerus caffer nanus,African Forest Buffalo,,<24hr,,soft,unknown,unknown,no,no,,GOUOM,,,,
,564,S085888,JV308,JV308,2025-02-03 00:00:00,2025-02-03 00:00:00,10451,2,46950,56,rep.congo,odzala_okoua,park,,2024-07-22 00:00:00,2024,0.65277777777777779,0.2,14.88333333,bai,"bai,forest",,no,faecal,buffalo_forest,Syncerus caffer nanus,African Forest Buffalo,,<24hr,,soft,unknown,unknown,no,no,,GOUOM,,,,
,847,S060250,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,217,2,35244,10,rep.congo,odzala_okoua,park,,2024-09-13 00:00:00,2024,0.46041666666666664,0.597896667,14.86889,forest,forest,,yes,faecal,duiker_blue,Philantomba monticola,Blue Duiker,,<24hr,,hard,unknown,unknown,no,no,,MOUTOU,,,,
JM 20250331: FOUND METADATA,459,S060259,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11469,2,54259,91,rep.congo,odzala_okoua,park,,2024-06-18 00:00:00,2024,0.425,0.805895,15.096625,bai,bai,,yes,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,hard,male,adult,yes,no,,Koyi levis,O,,,
,975,S060275,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,8679,4,37167,86,rep.congo,odzala_okoua,park,,2024-09-22 00:00:00,2024,0.6430555555555556,0.524918814,14.86956647,forest,"forest,other",Bosquet,yes,faecal,genet,Civettictis civetta,African Civet,,<24hr,,soft,unknown,unknown,yes,no,,GG,,,,
,1070,S060296,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,4338,2,34746,16,rep.congo,odzala_okoua,park,,2024-09-21 00:00:00,2024,0.42916666666666664,0.585392326,14.88287785,savanna_woodland,savanna_woodland,,yes,faecal,civet,Atilax paludinosus,Marsh Mongoose,,other,,soft,unknown,unknown,no,no,,,,,,
,547,S060310,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,14073,4,48184,52,rep.congo,odzala_okoua,park,,2024-07-22 00:00:00,2024,0.41875000000000001,0.758678333,15.26621,forest,forest,,no,faecal,civet,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,adult,no,no,,Igor Singone,Dans le crotte il y a des graines de calonkoba,,,
,1251,S060367,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,19611,16,47435,70,rep.congo,odzala_okoua,park,,2024-10-15 00:00:00,2024,0.32222222222222224,0.762381667,15.26295167,forest,forest,,yes,faecal,mongoose,Genetta servalina,Servaline Genet,,<24hr,,soft,unknown,unknown,no,no,,AKABI,,,,
,965,S060381,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,5787,1,37868,85,rep.congo,odzala_okoua,park,,2024-09-21 00:00:00,2024,0.64444444444444449,0.617934494,14.90644613,forest,"forest,other",Riparian,no,faecal,hog_giant_forest,Syncerus caffer nanus,African Forest Buffalo,,1-2_days,,soft,unknown,unknown,no,no,,GG,Ungulate.  Perhaps giant forest hog as looks like a grazer,,,
,973,S060416,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,5480,4,52229,62,rep.congo,odzala_okoua,park,,2024-09-22 00:00:00,2024,0.42569444444444443,0.598105892,14.88067228,savanna_woodland,savanna_woodland,,yes,faecal,civet,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,unknown,no,no,,GG,,,,
,357,S060448,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,12218,1,39892,35,rep.congo,odzala_okoua,park,,2024-02-15 00:00:00,2024,10:01,0.7658933333,15.276715,forest,,,unknown,faecal,gorilla_western_lowland,Gorilla gorilla,Western Gorilla,,<24hr,,soft,unknown,unknown,no,no,,BeH MARLENE,,,,
,964,S060463,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,2926,1,46142,40,rep.congo,odzala_okoua,park,,2024-09-21 00:00:00,2024,0.55486111111111114,0.527392428,14.87246268,forest,"forest,other",Bosquet,no,faecal,civet,Civettictis civetta,African Civet,,3-7_days,,soft,unknown,adult,yes,no,,GG,,,,
,1250,S060579,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,17210,4,54177,54,rep.congo,odzala_okoua,park,,2024-10-14 00:00:00,2024,0.49652777777777779,0.763313333,15.268475,forest,forest,,yes,faecal,mongoose,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,unknown,no,no,,Bocka,,,,
,631,S060934,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,19756,1,53865,46,rep.congo,odzala_okoua,park,,2024-08-26 00:00:00,2024,0.63749999999999996,0.772043333,15.26197667,forest,forest,,no,faecal,duiker_red,Cephalophus,Unknown Duiker,,<24hr,,soft,unknown,adult,no,no,,Igor,,,,
,422,S060965,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11366,1,55149,91,rep.congo,odzala_okoua,park,,2024-06-11 00:00:00,2024,0.63749999999999996,0.602941667,14.93293667,bai,bai,,no,faecal,buffalo_forest,Syncerus caffer nanus,African Forest Buffalo,,1-2_days,,diarrhea,unknown,adult,yes,no,,Koyi levis,,,,
,958,S060976,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11363,1,36596,46,rep.congo,odzala_okoua,park,,2024-09-20 00:00:00,2024,0.48819444444444443,0.802362488,15.15648668,forest,forest,,yes,faecal,civet,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,unknown,no,no,,GG,Partly run over due to driver going too fast but collected the bit that doesn’t have insects squished into it,,,
,957,S061014,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,15241,2,39133,87,rep.congo,odzala_okoua,park,,2024-09-20 00:00:00,2024,0.47430555555555554,0.783710288,15.19994333,forest,forest,,yes,faecal,mongoose,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,adult,no,no,,GG,Not here last night at 19h,,,
,746,S061046,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11516,1,42553,54,rep.congo,odzala_okoua,control,,2024-09-03 00:00:00,2024,0.54583333333333328,0.43603,14.70042167,forest,forest,,yes,faecal,unknown,Cercocebus agilis,Agile mangabey,,<24hr,,soft,unknown,unknown,no,no,,CCC gys,"L'echantillon etait collecté à mboko par les travailleurs de CCC , mais les donnees ont été saisies à mbomo",,,
,1248,S061047,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,15880,8,44365,57,rep.congo,odzala_okoua,park,,2024-10-13 00:00:00,2024,0.65972222222222221,0.764361667,15.27350333,forest,forest,,yes,faecal,leopard,Profelis aurata,African Golden Cat,,<24hr,,hard,unknown,unknown,yes,no,,Bocka  rufin dieudonne,,,,
,1384,S061080,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,10206,1,53099,207,rep.congo,odzala_okoua,park,,2024-10-23 00:00:00,2024,0.53125,0.611673333,14.90214833,savanna_woodland,savanna_woodland,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,diarrhea,unknown,unknown,no,no,,ODZELE,,,,
,745,S061111,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,8139,1,45109,19,rep.congo,odzala_okoua,control,,2024-09-03 00:00:00,2024,0.50208333333333333,0.435925,14.70045667,savanna_woodland,savanna_woodland,,yes,faecal,mongoose,Pernis,Buzzard,,<24hr,,soft,unknown,unknown,no,no,,CCC guys,,,,
,734,S061146,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,2419,1,51118,83,rep.congo,odzala_okoua,control,,2024-09-01 00:00:00,2024,0.44374999999999998,0.278684791,14.85165789,forest,forest,,no,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,soft,unknown,adult,no,no,,GG,,,,
,974,S061204,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,4525,4,49009,49,rep.congo,odzala_okoua,park,,2024-09-22 00:00:00,2024,0.42708333333333331,0.598088153,14.88069522,savanna_woodland,savanna_woodland,,yes,faecal,civet,Xenogale naso,Long-nosed Mongoose,,<24hr,,soft,unknown,unknown,no,no,,GG,Two sets of tracks and other side of the road from previous scat so collected,,,
,653,S083924,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,16547,2,52881,129,rep.congo,odzala_okoua,park,,2024-08-17 00:00:00,2024,0.45347222222222222,0.766781667,15.25880667,forest,forest,,no,faecal,duiker_yellow_backed,Cephalophus,Unknown Duiker,,1-2_days,,hard,unknown,unknown,no,no,,Abel Mouyabi,,,,
,1132,S083972,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11241,1,32874,18,rep.congo,odzala_okoua,control,,2024-10-04 00:00:00,2024,0.4375,0.386146667,14.78836333,forest,forest,,yes,faecal,civet,Canis lupus,Domestic Dog,,1-2_days,,soft,unknown,unknown,no,no,,SAMA,Présence des fourmis et les papillons,,,
,663,S084047,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11581,1,53961,75,rep.congo,odzala_okoua,park,,2024-08-23 00:00:00,2024,0.48472222222222222,0.904708333,15.17208833,forest,forest,,no,faecal,duiker_red,Cephalophus,Unknown Duiker,,1-2_days,,hard,unknown,unknown,no,no,,Constant Oyourabeka,,,,
,1377,S084056,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,10133,10,34688,22,rep.congo,odzala_okoua,park,,2024-10-23 00:00:00,2024,0.46875,0.601803333,14.896435,savanna_woodland,savanna_woodland,,yes,faecal,hyaena_spotted,Crocuta crocuta,Spotted Hyena,,1-2_days,,soft,unknown,unknown,no,no,,IKOUMA,,,,
,588,S084063,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,6749,1,54959,93,rep.congo,odzala_okoua,control,,2024-07-18 00:00:00,2024,0.51180555555555551,0.116666667,14.9,forest,forest,,no,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,<24hr,,soft,unknown,unknown,no,no,,AYOMA,,,,
,1379,S084072,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,18923,1,60884,30,rep.congo,odzala_okoua,park,,2024-10-24 00:00:00,2024,0.4201388888888889,0.567408333,14.90597667,savanna_woodland,savanna_woodland,,yes,faecal,mongoose,Atilax paludinosus,Marsh Mongoose,,3-7_days,,soft,unknown,unknown,no,no,,Constant Oyoiraneka,Przse'ce des papillns sur la ceotte,,,
,1304,S084073,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,8773,10,36931,11,rep.congo,odzala_okoua,park,,2024-10-18 00:00:00,2024,0.37569444444444444,0.808843333,15.11019667,forest,forest,,yes,faecal,carnivore_small,Genetta servalina,Servaline Genet,,<24hr,,soft,unknown,unknown,no,no,,BOUAKA,,,,
,1220,S084079,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,6336,1,51464,97,rep.congo,odzala_okoua,control,,2024-10-04 00:00:00,2024,0.47708333333333336,1.59845,15.068165,forest,forest,,yes,faecal,elephant_forest,Loxodonta cyclotis,African Forest Elephant,,1-2_days,,soft,unknown,unknown,no,no,,Serges Bidoko,,,,
,1324,S084091,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,9683,8,40327,38,rep.congo,odzala_okoua,control,,2024-10-19 00:00:00,2024,0.68055555555555558,0.627635,15.33826167,forest,forest,,yes,faecal,mongoose,Genetta servalina,Servaline Genet,,<24hr,,soft,unknown,unknown,no,no,,SAMA,,,,
,1300,S084103,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,2316,1,41629,83,rep.congo,odzala_okoua,park,,2024-10-18 00:00:00,2024,0.31736111111111109,0.814918333,15.08785167,forest,forest,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,BOUAKA,,,,
,1172,S084115,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,21337,1,49243,58,rep.congo,odzala_okoua,park,,2024-09-29 00:00:00,2024,0.65277777777777779,1.33563,15.24454667,forest,forest,,yes,faecal,duiker_yellow_backed,Hyemoschus aquaticus,Water Chevrotain,,<24hr,,hard,unknown,unknown,yes,no,,BOUAKA,U3,,,
,1321,S084116,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,15211,9,53294,35,rep.congo,odzala_okoua,control,,2024-10-19 00:00:00,2024,0.36041666666666666,0.605083333,15.343745,forest,forest,,yes,faecal,mongoose,Genetta servalina,Servaline Genet,,<24hr,,soft,unknown,unknown,no,no,,NDEBO,,,,
,1177,S084127,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,862,3,45205,78,rep.congo,odzala_okoua,park,,2024-09-30 00:00:00,2024,0.38680555555555557,1.336551667,15.24844,forest,forest,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,diarrhea,unknown,unknown,no,no,,BOUAKA,Hi,,,
,1276,S084135,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,1889,10,40107,68,rep.congo,odzala_okoua,park,,2024-10-16 00:00:00,2024,0.43055555555555558,0.909263333,15.175565,forest,forest,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,SAMA,,,,
,1175,S084137,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,16323,2,45681,66,rep.congo,odzala_okoua,park,,2024-09-30 00:00:00,2024,0.33888888888888891,1.336301667,15.245045,forest,forest,,yes,faecal,duiker_red,Cephalophus,Unknown Duiker,,<24hr,,hard,unknown,unknown,no,no,,BOUAKA,U2,,,
,1326,S084141,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,6764,3,36075,20,rep.congo,odzala_okoua,control,,2024-10-20 00:00:00,2024,0.63472222222222219,0.610956667,15.33931,forest,forest,,yes,faecal,mongoose,Genetta servalina,Servaline Genet,,<24hr,,soft,unknown,unknown,no,no,,"BO,UAKZ",,,,
,1309,S084145,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,11815,1,51456,100,rep.congo,odzala_okoua,park,,2024-10-18 00:00:00,2024,0.42499999999999999,0.814658333,15.08819667,forest,forest,,yes,faecal,hippopotamus,Hippopotamus amphibius,Hippopotamus,,<24hr,,soft,unknown,unknown,no,no,,APEKOU,,,,
,1255,S084153,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,14563,1,47672,28,rep.congo,odzala_okoua,park,,2024-10-18 00:00:00,2024,0.33611111111111114,0.774588333,15.26046167,forest,forest,,yes,faecal,gorilla_western_lowland,Gorilla gorilla,Western Gorilla,,<24hr,,soft,unknown,unknown,no,no,,Destie Kiba,,,,
,1143,S084163,JV307,JV307,2025-01-29 00:00:00,2025-02-03 00:00:00,5784,1,38122,46,rep.congo,odzala_okoua,park,,2024-09-25 00:00:00,2024,0.58125000000000004,1.476223333,15.27145333,forest,forest,,yes,faecal,duiker_red,Philantomba monticola,Blue Duiker,,<24hr,,hard,unknown,unknown,no,no,,BOUAKA,U2,,,
